# Logfile created on Tue Jul 27 03:19:29 +0000 2010 by logger.rb/22285
I, [2010-07-27T03:19:29.376623 #6901]  INFO -- : GET: https://my.rightscale.com/api/acct/2901/deployments.js?filter[]=nickname=MY50-ec2-west-409582-RightImage_CentOS_5.4_i386_v4.4&
I, [2010-07-27T03:20:01.462010 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:01.510682 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:06.791935 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:06.836364 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:11.931931 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:11.966000 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:17.131929 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:17.162217 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:22.491926 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:22.526824 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:27.732101 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:27.762749 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:32.841996 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:32.877541 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:38.091919 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:38.145186 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:43.902006 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:43.939696 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:49.211915 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:49.242285 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:20:55.921929 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:20:55.955655 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:01.062002 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:01.110584 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:06.321929 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:06.356246 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:12.711909 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:12.799530 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:17.941935 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:17.975895 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:23.101937 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:23.133072 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:28.281932 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:28.316999 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:33.411937 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:33.442341 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:38.581918 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:38.616075 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:44.312308 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T03:21:44.342767 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:50.521923 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:21:50.555988 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:21:55.681916 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:21:55.758950 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:00.852021 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:00.887572 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:06.241941 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:06.305818 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:11.401916 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:11.436254 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:16.901908 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:16.955264 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:22.071914 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:22.138371 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:27.291911 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:27.323339 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:32.551930 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:32.586398 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:37.871983 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:37.902537 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:42.991942 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:43.025909 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:48.121926 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:48.152473 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:53.291939 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:53.330725 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:22:58.471941 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:22:58.502491 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:03.661919 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:03.696168 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:08.981959 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:09.045727 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:14.141939 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:14.210343 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:19.351909 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:19.383003 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:24.491945 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:24.531320 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:29.611909 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:29.642598 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:35.641924 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:35.675684 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:41.721925 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:41.752255 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:46.861932 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:46.917581 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:52.011911 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:52.042941 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:23:57.231916 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:23:57.266252 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:02.471928 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:02.504904 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:07.611927 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:07.646018 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:12.911916 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:12.942871 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:18.151917 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:18.186013 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:23.351917 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:23.382099 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:28.491930 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:28.527186 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:33.632026 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:33.663398 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:39.021909 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:39.058035 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:44.621932 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:44.677573 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:49.841926 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:49.877403 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:24:54.971929 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:24:55.003669 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:00.771917 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:00.806435 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:05.971935 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:06.004905 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:11.151913 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:11.226603 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:16.391934 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:16.422747 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:21.521927 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:21.605542 #6901]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T03:25:21.690245 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
I, [2010-07-27T03:25:21.777383 #6901]  INFO -- : GET: /api/acct/2901/servers/795770/settings.js?
I, [2010-07-27T03:25:23.901912 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
I, [2010-07-27T03:25:23.902110 #6901]  INFO -- : got DNS: ec2-184-72-4-193.us-west-1.compute.amazonaws.com
I, [2010-07-27T03:25:23.935664 #6901]  INFO -- : GET: /api/acct/2901/servers/795771.js?
I, [2010-07-27T03:25:24.063593 #6901]  INFO -- : tempserver-MySQL 5.0 EBS v2 (Sprint 19) is operational
I, [2010-07-27T03:25:24.063729 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
I, [2010-07-27T03:25:24.093463 #6901]  INFO -- : GET: /api/acct/2901/servers/795771/settings.js?
I, [2010-07-27T03:25:26.251923 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
I, [2010-07-27T03:25:26.252101 #6901]  INFO -- : got DNS: ec2-184-72-3-114.us-west-1.compute.amazonaws.com
I, [2010-07-27T03:25:26.286000 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:26.386265 #6901]  INFO -- : tempserver-MySQL 5.0 EBS v2 (Sprint 19) is booting
I, [2010-07-27T03:25:31.391929 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:31.421778 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:36.591934 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:36.626196 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:41.781932 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:41.836001 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:47.691908 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:47.726794 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:52.811945 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:52.842907 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:25:58.011949 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:25:58.052188 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:03.251912 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:03.282605 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:08.471942 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:08.507217 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:13.621935 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:13.658307 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:19.071933 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:19.114573 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:24.291934 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:24.326817 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:29.431936 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:29.466525 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:34.601910 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:34.631775 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:39.721920 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:39.757853 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:44.861934 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:44.892476 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:50.021942 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:50.056713 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:26:55.151933 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:26:55.182499 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:00.271921 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:00.307285 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:06.181933 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:06.214394 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:11.321927 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:11.362935 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:16.471936 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:16.502325 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:21.611935 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:21.646294 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:26.751909 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:26.781950 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:31.891932 #6901]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is booting
I, [2010-07-27T03:27:31.926272 #6901]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T03:27:31.999992 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
I, [2010-07-27T03:27:32.029850 #6901]  INFO -- : GET: /api/acct/2901/servers/795772/settings.js?
I, [2010-07-27T03:27:34.131916 #6901]  INFO -- : waiting for dns-name for tempserver-MySQL 5.0 EBS v2 (Sprint 19)
